,target,text
1383,4,"['my', 'friend', 'and', 'i', 'are', 'go', 'to', 'make', 'a', 'ts3', 'collag', 'today', 'i', 'pick', 'up', 'a', 'whole', 'bunch', 'of', 'flyer', 'last', 'night']"
829,4,"['hey', 'xoxo']"
1111,4,"['play', 'some', 'killer', 'basketbal', 'with', 'some', 'friend']"
823,4,"['good', 'morn', 'girli', 'how', 'are', 'you', 'xo']"
686,0,"['i', 'judg', 'peopl', 'on', 'outer', 'apper', 'spell', 'that', 'make', 'me', 'sad']"
266,0,"['exhaust', 'and', 'i', 'have', 'a', 'brutal', 'headach']"
728,0,"['is', 'just', 'gettin', 'use', 'to', 'twitter', 'miss', 'my', 'facebook']"
254,0,"['lilo', 'might', 'be', 'look', 'for', 'a', 'british', 'best', 'friend', 'i', 'want', 'to', 'be', 'pari', 's', 'but', 'they', 'said', 'i', 'was', 'to', 'young', 'boohoo']"
1372,4,"['is', 'chat', 'on', 'facey', 'with', 'juliabi', 'and', 'matt', 'about', 'the', 'main']"
899,4,"['pleas', 'tom', 'say', 'hola', 'to', 'the', 'argentinian', 'fan']"
1299,4,"['let', 'me', 'rephras', 'the', 'last', '3', 'joke', 'from', 'dane', 'were', 'funni', 'in', 'nfl', 'blitz', 'if', 'you', 'do', 'somethin', 'bad', 'ass', '3', 'time', 'in', 'a', 'row', 'you', 'are', 'on', 'fire']"
317,0,"['i', 'guess', 'it', 's', 'pain', 'grind', 'for', 'me', 'then']"
504,0,"['not', 'realli', 'pump', 'for', 'this', 'weekend', 'work', 'a', 'lot', 'rent', 'leav', 'for', 'cali', 'on', 'sunday', 'which', 'mean', 'no', 'decent', 'meal', 'for', 'a', 'week', 'bummer']"
1281,4,"['now', 'i', 'm', 'go', 'to', 'cook', 'someth', 'to', 'my', 'famili', 'i', 'realli', 'love', 'cook', 'and', 'bake', 'they', 'calm', 'me', 'down', 'and', 'after', 'cook', 'or', 'bake', 'i', 'm', 'happi']"
937,4,"['on', 'my', 'way', 'to', 'wesleyshear', 's', 'for', 'breakfast']"
33,0,"['dad', 'have', 'fever', 'again', 'not', 'look', 'too', 'good']"
482,0,"['waaah', 'asshat', 'at', 'cvs', 'yesterday', 'shortchang', 'me', 'i', 'paid', '10', 'for', 'chip']"
1078,4,"['daft', 'punk', 'can', 'cheer', 'up', 'ani', 'situat']"
860,4,"['got', 'back', 'from', 'hast', 'bexhil', 'last', 'night', 'brill', 'wknd', 'got', 'a', 'littl', 'bit', 'burnt', 'ooop']"
760,0,"['so', 'we', 'didn', 't', 'make', 'it', 'to', '1', '000', 'follow', 'by', 'yesterday', 'that', 'just', 'mean', 'that', 'we', 'have', 'until', 'this', 'friday', 'come', 'up', 'the', 'treat', 'is', 'still', 'offer']"
1422,4,"['jade', 'won', 't', 'let', 'me', 'sleep', 'peac', 'in', 'the', 'bed']"
1089,4,"['hope', 'ya', 'hit', 'the', 'waffl', 'hous', 'up', 'in', 'va', 'beach', 'too']"
622,0,"['yeah', 'i', 'hate', 'rpattz', 'i', 'just', 'want', 'taylor', 'for', 'two', 'hour', 'half', 'nake']"
1504,4,"['i', 'bet', 'he', 'll', 'have', 'to', 'do', 'some', 'kind', 'of', 'straighten', 'for', 'cr2', 'luckili', 'and', 'yess', 'to', 'the', 'red', 'suit']"
517,0,"['that', 'ancient', 'program', 'unix', 'is', 'younger', 'than', 'me', 'yet', 'i', 'can', 'it', 's', 'progeni', 'better', 'out', 'with', 'the', 'old']"
251,0,"['woke', 'up', 'killer', 'soar', 'throat', 'it', 'hurt', 'soo', 'bad', 'i', 'need', 'some', 'tea']"
1022,4,"['now', 'a', 'day', 'it', 's', 'not', 'good', 'to', 'be', 'marri', 'to', 'a', 'liber', 'i', 'alreadi', 'stay', 'in', 'troubl', '4', 'not', 'agre', 'with', 'her', 'even', 'more', 'so', 'now']"
662,0,"['i', 'know', 'soso', 'upset', 'about', 'it', 'now', 'we', 'have', 'to', 'hope', 'they', 'can', 'thrash', 'the', 'bull', 'yipe']"
228,0,"['it', 'was', 'verri', 'nice', 'yesterday', 'she', 'is', 'still', 'here', 'she', 'is', 'go', 'around', '5', 'pm', 'i', 'will', 'miss', 'her']"
980,4,"['thank', 'hahah', 'well', 'hope', 'your', 'internet', 'get', 'fix', 'soon']"
494,0,"['it', 'unatur', 'to', 'play', 'a', 'game', 'thatlong', 'goodnight', 'im', 'realli', 'worri', 'about', 'channi']"
329,0,"['i', 'was', 'go', 'to', 'mention', 'that', 'you', 'probabl', 'forgot', 'but', 'the', 'msg', 'was', 'just', 'too', 'long', 'i', 'm', 'jealous', 'you', 'dreamt', 'someth', 'wonder']"
782,0,"['goodby', 'to', '1120', 'song', 'in', 'my', 'laptop', 'so', 'sad', 'so', 'true']"
1160,4,"['follo0w', 'the', 'beard', '30secondstomar']"
1522,4,"['okay', 'man', 'sound', 'sweet', 'you', 'out', 'at', 'the', 'cockpit', 'tonight', 'think', 'me', 'and', 'some', 'of', 'the', 'boy', 'are', 'head', 'down']"
155,0,"['up', 'sinc', '3', '00', 'go', 'to', 'be', 'a', 'looooong', 'day']"
21,0,"['im', 'in', 'da', 'librari', 'noell', 'and', 'kayla', 'and', 'conni', 'just', 'left', 'should', 'i', 'mayb', 'cuz', 'im', 'realli', 'bore', 'noon', '2', 'chat', 'and', 'laugh', 'with']"
731,0,"['when', 'did', 'yall', 'go', 'to', 'ihop', 'i', 'm', 'super', 'sad', 'now']"
344,0,"['i', 'accident', 'broke', 'my', 'vow', '2', 'not', 'kill', 'ani', 'live', 'creatur', 'the', 'other', 'day', 'i', 'step', 'on', 'a', 'snail', 'that', 'was', 'my', '1st', 'kill', 'in', '2', 'mnths', 'i', 'feel', 'bad']"
1578,4,"['cum', 'play', 'with', 'me', 'www', 'kellikanyon', 'com', 'meet', 'my', 'friend', 'you', 'will', 'realli', 'love', 'them', 'i', 'will', 'be', 'there', 'all', 'day', 'today', 'have', 'nasti', 'adult', 'fun']"
566,0,"['annd', 'we', 'didn', 't', 'even', 'lay', 'on', 'thee', 'hamock']"
1382,4,"['have', 'a', 'tracki', 'day', 'woop', 'im', 'chave', 'it']"
938,4,"['go', 'for', 'it', 'bridezilla', 'is', 'a', 'good', 'topic', 'plus', 'u', 'have', 'first', 'hand', 'experi']"
1148,4,"['omg', 'how', 'mean', 'they', 're', 'ador']"
470,0,"['boo', 'just', 'got', 'to', 'school', 'n', 'my', 'phone', 'onli', 'has', 'one', 'bar', 'left']"
1017,4,"['well', 'when', 'i', 'have', 'to', 'move', 'again', 'i', 'know', 'where', 'i', 'am', 'go', 'yay', 'lol']"
672,0,"['sit', 'around', 'can', 't', 'go', 'to', 'church', 'today', 'onli', 'three', 'week', 'left']"
1240,4,"['fill', 'up', 'the', 'paddl', 'pool', 'for', 'the', 'kid']"
1448,4,"['i', 'absolut', 'love', 'the', 'ad', 'for', 'it', 'they', 're', 'kinda', 'scari', 'and', 'wrong', 'but', 'realli', 'funni', 'ooh', 'fingermous']"
959,4,"['ouch', 'their', 'biolog', 'clock', 'are', 'quiet', 'wonki', 'aren', 't', 'they', 'hee', 'b', 'love', 'schedul', 'as', 'long', 'as', 'it', 'doesn', 't', 'match', 'mine']"
561,0,"['text', 'i', 'know', 'that', 'a', 'great', 'idea', 'let', 'go', 'ben', 'amp', 'i', 'will', 'pick', 'up', 'mikey', 'amp', 'meet', 'you', 'lauren', 'mallori', 'amp', 'thetanyadenali', 'there']"
1298,4,"['good', 'morn', 'ivi', 'enjoy', 'your', 'read']"
92,0,"['tear', 'video', 'game', 'death', 'damnelectr', 'if', 'you', 'send', 'me', 'the', 'money', 'i', 'so', 'would', 'but', 'i', 'm', 'hella', 'broke', 'and', 'up', 'at', '2', '15am']"
125,0,"['it', 'all', 'got', 'a', 'bit', 'messi', 'when', 'are', 'you', 'back', 'in', 'melb', 'just', 'about', 'to', 'board', 'flight', 'to', 'adelaid']"
1161,4,"['can', 'other', 'countri', 'view', 'the', 'live', 'feed', 'as', 'well', 'thank', 'for', 'your', 'time']"
186,0,"['yeah', 'it', 's', 'sad']"
1302,4,"['how', 'about', 'rupertread4pm']"
590,0,"['i', 'blame', 'jame', 'with', 'his', 'toni', 's', 'talk']"
452,0,"['i', 'wanna', 'take', 'a', 'nap', 'nap', 'but', 'i', 'can', 't', 'can', 't', 'becaus', 'of', 'prom', 'hair', 'sad']"
1484,4,"['i', 'feel', 'extra', 'chinki', 'today']"
1282,4,"['is', 'read', 'through', 'all', 'her', 'as', 'french', 'stuff', 'just', 'to', 're', 'jog', 'the', 'old', 'brain']"
1540,4,"['i', 'saw', 'my', 'babi', 'cousin', 'evan', 'amp', 'victoria', 'today', 'see', 'them', 'made', 'my', 'day', 'after', 'a', 'bore', 'day', 'in', 'project', 'grad']"
1135,4,"['ani', 'even', 'but', 'monday', 'and', 'wednesday', 'i', 'have', 'class', 'those', 'nite', 'otherwis', 'i', 'm', 'good', 'so', 'excit', 'do', 'u', 'need', 'ribbon', '4', 'sheri', 'c']"
1554,4,"['thank', 'i', 'will']"
573,0,"['last', 'day', 'of', 'school', '2day', 'it', 'was', 'a', 'wast', 'of', 'time', 'go']"
962,4,"['night', 'all', 'onli', '5', 'hour', 'of', 'sleep', 'last', 'night', 'amp', 'i', 'was', 'cranki', 'all', 'day', 'short', 'with', 'everyon', 'tomorrow', 'i', 'shall', 'have', 'more', 'patienc', 'amp', 'bk', '2', 'me']"
346,0,"['lmao', 'ha', 'window', 'in', 'the', 'back', 'amp', 'the', 'bitch', 'dnt', 'have', 'step']"
634,0,"['tip', 'for', 'everyon', 'don', 't', 'read', 'whilst', 'in', 'the', 'car', 'i', 'felt', 'soooo', 'sick', 'after', 'read', 'not', 'good']"
83,0,"['kino', 'sold', 'out', 'alreadi', 'popular', 'also', 'border', 'said', 'they', 're', 'not', 'sure', 'if', 'they', 're', 'even', 'abl', 'to', 'get', 'copi']"
358,0,"['whew', 'my', 'bodi', 'is', 'mad', 'about', 'tha', 'workout', 'i', 'think', 'ill', 'nap', 'when', 'i', 'get', 'home', 'it', 'still', 'rain']"
205,0,"['whenev', 'i', 'get', 'the', 'chanc', 'i', 'work', 'and', 'have', 'no', 'car']"
440,0,"['yeahhh', 'd', 'i', 'can', 't', 'wait', 'but', 'that', 's', 'way', 'in', 'juli']"
1242,4,"['pleas', 'come', 'to', 'germani', 'pleas', 'pleas', 'pleas', 'love', 'your', 'new', 'singl', 'ladi', 'video']"
348,0,"['feel', 'a', 'sinus', 'headach', 'brew', 'but', 'can', 't', 'take', 'drug']"
1548,4,"['i', 've', 'had', 'chang', 'thrown', 'at', 'me', 'in', 'time', 'sq', 'while', 'ride', 'my', 'bike', 'i', 'tend', 'to', 'avoid', 'that', 'area', 'these', 'day']"
874,4,"['is', 'happi', 'that', 'today', 'is', 'a', 'good', 'friday', 'don', 'panic', 'be', 'happi']"
852,4,"['on', 'the', 'way', 'to', 'the', 'airport']"
50,0,"['meet', 'fail', 'noth', 'resolv', 'go', 'to', 'be', 'a', 'rough', 'week']"
1325,4,"['been', 'play', 'with', 'the', 'new', 'phone', 'think', 'i', 'got', 'it', 'all', 'figur', 'out']"
1330,4,"['check', 'out', 'threshold', 'good', 'so', 'far', 'except', '4', 'the', 'music']"
185,0,"['now', 'in', 'line', 'for', 'the', 'famous', 'leng', 'kee', 'beef', 'kuay', 'teow', '11ppl', 'ahead', 'of', 'me', 'but', 'fr', 'experi', 'it', 's', 'alway', 'been', 'worth', 'the', 'wait']"
805,4,"['beauti', 'when', 'children', 'smile', 'the', 'world', 'smile']"
1403,4,"['do', 'you', 'take', 'your', 'coffe', 'white', 'they', 'say', 'it', 's', 'better', 'for', 'your', 'bone', 'i', 'take', 'it', 'extra', 'white']"
861,4,"['coffe', 'date', 'with', 'the', 'ladi', 'i', 'see', 'coti', 'in', 'a', 'few', 'hour', 'lt', '3']"
484,0,"['mitchel', 'you', 'have', 'no', 'idea', 'how', 'much', 'i', 'want', 'to', 'call', 'you', 'but', 'it', 'cost', 'load', 'to', 'call', 'from', 'england']"
1189,4,"['work', 'hard', 'on', 'a', 'beauti', 'day', 'yeaaaah', 'in', 'st', 'franci', 'wi']"
1245,4,"['up', 'soooooo', 'good', 'i', 'laugh', 'i', 'cri', 'just', 'so', 'cute']"
160,0,"['i', 'alreadi', 'miss', 'my', 'bear']"
343,0,"['you', 'fail', 'but', 'i', 'll', 'help', 'you', 'in', 'math12', 'next', 'year']"
434,0,"['i', 'won', 't', 'be', 'in', 'up', 'north', 'until', '15', 'th']"
626,0,"['i', 'feel', 'like', 'crap']"
188,0,"['need', 'to', 'start', 'revis', 'physic']"
17,0,"['sit', 'at', 'work', 'wait', 'for', 'the', 'receptionist', 'to', 'get', 'off', 'lunch', 'so', 'i', 'can', 'go', 'to', 'my', 'dental', 'i', 'hate', 'it']"
77,0,"['how', 'did', 'you', 'ge', '3', '0', 'i', 'can', 't', 'get', 'it', 'yet', 'this', 'make', 'me', 'upset', 'do', 'i', 'need', 'to', 'get', 'itun', '8', '2']"
1355,4,"['i', 'm', 'sell', 'the', 'entir', 'seri', 'of', 'frasier', 'on', 'dvd', 'check', 'it', 'out', 'if', 'you', 're', 'interest', 'just', 'get', 'the', 'word', 'out', 'there', 'item', '200353071770']"
279,0,"['pink', 'and', 'yellow', 'or', 'blue', 'and', 'brown', 'can', 't', 'decid', 'or', 'should', 'i', 'got', 'with', 'purpl', 'and', 'yellow', 'laker', 'colour', 'omg']"
872,4,"['i', 'm', 'your', 'jason', 'mraz', 'look', 'for', 'an', 'electr', 'guitar', 'yay', '1']"
914,4,['thank']
727,0,"['webbi', 'gone', 'watch', 'britain', 'got', 'talent', 'aiden', 'is', 'sooo', 'sweet', 'he', 'look', 'like', 'the', 'dude', 'from', 'the', 'bill']"
826,4,"['fun', 'my', 'daughter', 'also', 'lead', 'her', 'cs', 'team', 'i', 'love', 'girl', 'gamer']"
921,4,"['hey', 'nice', 'new', 'pic', 'sound', 'like', 'you', 'had', 'a', 'good', 'trip']"
870,4,"['that', 'would', 'be', 'cute']"
330,0,"['ugh', 'so', 'far', 'day', 'has', 'start', 'off', 'bad', 'hope', 'it', 'get', 'better']"
1015,4,"['i', 'know', 'that', 'i', 'have', 'issu', 'but', 'you', 're', 'pretti', 'fuck', 'up', 'too', 'so', 'don', 't', 'judg', 'me']"
1212,4,"['the', 'best', 'band', 'twitter', 'bora', 'fazer', 'as', 'faixa']"
858,4,['night']
404,0,"['tom', 'i', 'm', 'freak', 'out', 'pleas', 'repli', 'me', 'i', 'miss', 'you']"
650,0,"['alrit', 'i', 'dnt', 'think', 'i', 'll', 'go', '4', 'the', 'concert', 'transport', 'prob', 'too', 'is', 'der', 'but', 'i', 'wanna', 'go', 'too']"
536,0,"['i', 'get', 'veri', 'tire', 'of', 'get', 'flame', 'i', 'just', 'my', 'fourth', 'one', 'in', 'sinc', 'leon', 'offer', 'to', 'kick', 'the', 'person', 's', 'butt', 'i', 'need', 'chocol', 'tear', 'up']"
1130,4,"['well', 'technic', 'may', 'ran', 'outta', 'day', 'you', 'amp', 'i', 'don', 't', 'have', 'to', 'call', 'it', 'june', 'if', 'we', 'don', 't', 'wanna', 'lol']"
516,0,"['my', 'phone', 'just', 'delet', 'all', 'my', 'contact']"
1287,4,"['chateando', 'jeje']"
380,0,"['work', 'is', 'lame', 'got', 'my', 'comput', 'back', 'but', 'still', 'no', 'internet', 'come', 'on', 'ppls', 'work', 'with', 'me', 'here']"
492,0,"['my', 'wife', 'told', 'me', 'about', 'the', 'green', 'avatar', 'yesterday', 'but', 'i', 'didn', 't', 'get', 'around', 'to', 'do', 'someth', 'about', 'it', 'until', 'today']"
426,0,"['not', 'feel', 'well', 'today', 'i', 've', 'been', 'have', 'stomach', 'pain', 'a', 'lot', 'late', 'might', 'have', 'to', 'swallow', 'the', 'pill', 'and', 'actual', 'go', 'see', 'a', 'doctor']"
582,0,"['whi', 'was', 'it', 'not', 'anybodi', 'els', 'than', 'rahul', 'gandhi']"
666,0,"['i', 'have', 'to', 'make', 'a', 'disc', 'for', 'my', 'class', 'whi', 'didn', 't', 'they', 'tell', 'me', 'earlier']"
445,0,"['nope', 'didn', 't', 'make', 'it']"
833,4,"['good', 'job', 'so', 'pretti']"
121,0,"['eww', 'that', 'look', 'gross', 'i', 'am', 'guilti', 'of', 'still', 'eat', 'fish']"
477,0,"['and', 'they', 'cannot', 'i', 'wish', 'i', 'was', 'in', 'las', 'vega', 'with', 'my', 'sister', 'i', 'miss', 'her']"
102,0,"['that', 'actual', 'look', 'pretti', 'cool', 'i', 'wanna', 'play', 'too']"
944,4,"['one', 'need', 'to', 'go', 'further', 'up', 'the', 'road', 'it', 's', 'onli', 'a', 'bit', 'farther', 'than', 'where', 'you', 're', 'at']"
972,4,"['hahaha', 'okay', 'i', 'hopee', 'you', 'loooos', 'oh', 'and', 'i', 'pre', 'orderd', 'new', 'jb', 'album', 'and', 'burnin', 'up', 'book', 'and', 'roll', 'stone', 'posterr', 'x']"
770,0,"['omg', 'yessss', 'i', 'm', 'watch', 'the', '4th', 'one', 'i', 'definit', 'cri', 'when', 'he', 'brought', 'cedrick', 's', 'bodi', 'back']"
1575,4,"['wear', 'spidey', 'boxer']"
750,0,"['monday', 'morn']"
1510,4,['noth']
271,0,"['figur', 'that', 'out', 'has', 'just', 'ruin', 'my', 'childhood']"
1142,4,"['i', 'm', '18', 'almost', '19', 'may', '30th', 'and', 'have', 'onli', 'had', 'sex', 'with', '2', 'girl', 'and', 'plus', 'it', 'would', 'make', 'a', 'sweet', 'b', 'day', 'present']"
309,0,"['my', 'repli', 'are', 'soooo', 'slow']"
783,0,"['my', 'comput', 'just', 'woke', 'up', 'and', 'it', 'open', 'to', 'alex', 'deleon', 'blog']"
802,4,"['figur', 'out', 'the', 'internet', 'on', 'my', 'new', 'ipod']"
351,0,"['my', 'nose', 'has', 'slowli', 'gotten', 'more', 'runni', 'throughout', 'the', 'day', 'am', 'i', 'get', 'sick']"
318,0,"['welcom', 'to', 'the', 'twitespher', 'i', 'm', 'leav', 'the', 'galapago', 'today', 'sad', 'that', 'doe', 'mean', 'one', 'day', 'closer', 'to', 'see', 'you', 'again', 'though']"
840,4,"['aww', 'i', 'think', 'someon', 'put', 'it', 'up', 'on', 'youtub', 'lol']"
1131,4,"['i', 'want', 'to', 'see', 'away', 'we', 'go', 'i', 'love', 'you', 'john']"
1033,4,"['wtf', 'are', 'you', 'still', 'awak', 'i', 'wanna', 'go', 'swim']"
642,0,"['ummm', 'intervent', 'i', 'm', 'an', 'alcohol', 'and', 'abus', 'drug', 'and', 'i', 'drink', 'hand', 'sanit', 'caus', 'i', 'm', 'desper', 'to', 'get', 'drunk', 'anthoni', 'i', 'wanna', 'cuddl', 'you']"
936,4,"['at', 'least', 'you', 'got', 'karteekj', 'creat', 'his', 'account']"
1461,4,"['hey', 'thank', 'for', 'the', 'retweet']"
369,0,"['it', 's', 'the', 'swine', 'lol', 'im', 'sorri', 'ur', 'not', 'feel', 'good', 'mamash']"
1183,4,"['thank', 'you']"
547,0,"['awwwww', 'zoey', 'is', 'scare', 'of', 'the', 'storm']"
1319,4,"['hey', 'girl', 'keep', 'me', 'post', 'on', 'the', 'akon', 'shizzznazzz']"
120,0,"['so', 'we', 'came', 'in', 'fourth', 'place', 'for', 'trivia', 'oh', 'well']"
165,0,"['no', 'i', 'havent']"
1580,4,"['rearrang', 'the', 'room']"
66,0,"['has', 'been', 'driven', 'indoor', 'away', 'from', 'her', 'bed', 'plant', 'by', 'the', 'rain']"
1370,4,"['well', 'if', 'it', 's', 'fun', 'stuff', 'at', 'least', 'you', 'can', 'smile', 'while', 'you', 're', 'work', 'like', 'your', 'new', 'background', 'btw']"
141,0,"['man', 'oh', 'wellthi', 'was', 'wast', 'gas', 'i', 'need', 'a', 'life', 'and', 'a', 'new', 'place', 'of', 'resid', 'tay', 'compani', 'me', 'and', 'the', 'sofa']"
1091,4,"['look', 'forward', 'to', 'stephen', 'porter', 'and', 'sasha', 'in', 'lush', 'this', 'even', 'get', 'oil', 'up', 'as', 'i', 'type']"
79,0,"['just', 'finish', 'bade', 'surf', 'onlin', 'nutn', 'much', 'to', 'do']"
1485,4,"['ooohhh', 'tell', 'me', 'what', 'ya', 'think', 'we', 'want', 'to', 'take', 'the', 'kid', 'to', 'see', 'it']"
1571,4,"['hahaha', 'i', 'wanna', 'say', 'it', 'but', 'i', 'won', 't', 'gt', 'boysss', 'lt', '3']"
325,0,"['i', 'agre', 'kid', 'get', 'so', 'sad', 'when', 'they', 're', 'sick']"
1258,4,"['haha', 'of', 'cours', 'i', 'd', 'say', 'that', 'the', 'dutch', 'are', 'just', 'a', 'tad', 'cuter', 'but', 'still', 'berlin', 'and', 'it', 'inhabit', 'are', 'the', 'best']"
1048,4,"['someon', 'is', 'happppi']"
771,0,"['just', 'saw', 'some', 'pic', 'of', 'me', 'in', 'my', 'ensembl', 'not', 'my', 'best', 'outfit', 'i', 'look', 'way', 'better', 'last', 'meet', 'eh', 'next', 'time', 'mpsi', 'amp', 'pocket', 'look', 'amaz']"
883,4,"['thank', 'you', 'veri', 'much', 'everybodi', 'for', 'the', 'kind', 'comment', 'about', 'my', 'design', 'work', 'i', 'm', 'flatter']"
199,0,"['sorri', 'about', 'your', 'sad', 'i', 'll', 'be', 'home', 'next', 'week', 'we', 'can', 'faff', 'about', 'and', 'stalk', 'celeb', 'on', 'twitter']"
1206,4,"['go', 'to', 'sleep', 'have', 'a', 'great', 'day', 'to', 'everyon']"
407,0,"['3', 'word', 'weather', 'shite', 'arrgh']"
224,0,"['i', 'am', 'beyond', 'exhaust', 'today', 'i', 'have', 'absolut', 'no', 'motiv', 'to', 'do', 'anyth', 'plus', 'a', 'nasti', 'headach']"
1338,4,"['i', 'got', 'my', 'toung', 'pierc']"
552,0,"['tri', 'to', 'play', 'the', 'xbox', '1', 'vs', '100', 'but', 'it', 'is', 'stuck', 'at', 'the', 'quot', 'pleas', 'wait', 'quot', 'screen', 'i', 've', 'restart', 'multipl', 'time', 'too']"
538,0,"['i', 'm', 'sori', 'i', 'can', 't', 'be', 'there', 'with', 'you', 'where', 's', 'jacob']"
1076,4,"['note', '2', 'all', 'premier', 'issu', 'arriv', 'octob', 'instead', 'of', 'septemb', 'extra', 'month', 'to', 'get', 'it', 'juuuuuuuust', 'right']"
267,0,"['i', 'wish', 'i', 'could', 'do', 'ap', 'hwk']"
1105,4,"['share', 'is', 'care']"
61,0,"['my', 'dad', 'wipe', 'our', 'comp', 'hard', 'drive', 'cuz', 'hes', 'weird', 'so', 'i', 'cant', 'watch', 'buckley', 'on', 'blogtv', '34', 'more', 'minut', 'lt', 'itsabbi', 'gt']"
651,0,"['boooo', 'i', 'm', 'not', 'open', 'for', 'upgrad', 'till', 'feb', '2010']"
474,0,"['went', 'to', 'a', 'bbq', 'at', 'janet', 's', 'out', 'of', 'the', 'nugget', 'loop', 'but', 'think', 'they', 'lost', 'due', 'to', 'facebook', 'comment']"
408,0,"['not', 'feel', 'so', 'good', 'anymor', 'after', 'that', 'ride']"
1417,4,"['go', 'to', 'mow', 'the', 'lawn', 'ew', 'can', 'i', 'not', 'be', 'such', 'a', 'man', 'k', 'thank']"
579,0,"['i', 'can', 'not', 'sleeeeeep']"
1222,4,"['you', 'must', 'be', 'loui', 'vuitton', 'not', 'reebok', 'in', 'while', 'you', 'drink', 'that', 'fresca']"
1172,4,"['go', 'you', 'onli', '11', 'more', 'day', 'to', 'go', 'have', 'you', 'tri', 'do', 'doubl']"
991,4,"['wait', 'for', 'mum', 'friend', 'to', 'come', 'he', 'gonna', 'teach', 'me', 'how', 'to', 'drive', 'a', 'land', 'rover', 'luuv', 'big', 'car']"
711,0,"['okay', 'im', 'fail', 'so', 'bad', 'at', 'this', 'graph', 'on', 'excel', 'stuff', 'and', 'it', 'get', 'cold']"
715,0,"['i', 'wanna', 'sleep', 'but', 'i', 'cant', 'cuz', 'i', 'have', 'to', 'go', 'to', 'school']"
1385,4,"['talk', 'while', 'breath', 'in', 'sound', 'realli', 'weird']"
1497,4,"['home', 'just', 'a', 'few', 'more', 'minut']"
8,0,"['i', 'wish', 'i', 'had', 'that', 'much', 'to', 'say']"
1416,4,"['oh', 'so', 'that', 'was', 'the', 'problem', 'you', 'were', 'have', 'sampl', 'date']"
170,0,"['just', 'attempt', 'to', 'watch', 'quantum', 'of', 'solac', 'again', 'after', 'leav', 'it', 'disappoint', 'sometim', 'ago', 'yes', 'it', 'is', 'as', 'crap', 'as', 'i', 'rememb']"
31,0,"['i', 'guess', 'all', 'well', 'that', 'end', 'well', 'i', 'm', 'still', 'singl', 'for', 'the', 'record', 'lol', 'leav', 'cleveland', 'will', 'be', 'bittersweet', 'to']"
473,0,"['i', 'hope', 'so', 'too', 'french', 'prime', 'minist', 'said', 'we', 'must', 'prepar', 'for', 'the', 'worst', 'though', 'and', 'i', 'fear', 'he', 's', 'right']"
529,0,"['my', 'stomach', 'ach']"
1112,4,"['haha', 'that', 'onli', 'help', 'if', 'anyth', 'thank']"
1031,4,"['hey', 'leighton', 'how', 'are', 'you', 'i', 'realli', 'like', 'your', 'song', 'you', 're', 'such', 'a', 'great', 'actress', 'take', 'care']"
455,0,"['torrent', 'are', 'take', 'foreverrrr', 'whi', 'is', 'it', 'so', 'slow', 'fuck', 'you', 'youtub', 'for', 'halt', 'my', 'tv', 'watch']"
603,0,"['that', 'it', 'break', 'time', 'over', 'got2go', 'bk2wk', 'now']"
71,0,"['7', 'kill', 'in', 'tehran', 'yesterday', 'iranelect']"
1011,4,"['boor', 'and', 'still', 'doesnt', 'get', 'what', 'twitter', 'someon', 'plss', 'explain', 'to', 'me']"
571,0,"['aww', 'poor', 'nick', 'he', 'mess', 'up']"
667,0,"['hi', 'everyon', 'in', 'a', 'while', 'i', 'go', 'to', 'school']"
1,0,"['a', 'great', 'hard', 'train', 'weekend', 'is', 'over', 'a', 'coupl', 'day', 'of', 'rest', 'and', 'let', 'do', 'it', 'again', 'lot', 'of', 'comput', 'time', 'to', 'put', 'in', 'now']"
465,0,"['so', 'bore']"
278,0,"['3', 'short']"
1110,4,"['we', 'got', 'thrown', 'under', 'the', 'bus', 'by', 'friend', 'were', 'left', 'behind', 'to', 'sit', 'togeth', 'we', 'agre', 'we', 'in', 'out', 'on', 'purpos', 'sometim', 'this', 'week']"
295,0,"['i', 'am', 'in', 'texarkana', 'think', 'my', 'comput', 'has', 'a', 'virus', 'i', 've', 'been', 'tweet', 'from', 'my', 'sis', 'account', 'tanyaka', 'her', 'page', 'suck']"
1490,4,"['noysework', 'welcum', 'fellaz']"
204,0,"['grr', 'i', 'know', 'and', 'especi', 'm', 'u', 'tutori', 'it', 's', 'like', 'damn', 'i', 'just', 'put', 'all', 'this', 'on', 'for', 'no', 'reason']"
724,0,"['trust', 'me', 'we', 'r', 'the', 'last', '2', 'no', 'neth']"
640,0,"['has', 'no', 'more', 'time', 'to', 'open', 'her', 'laptop', 'and', 'surf', 'the', 'net', 'just', 'updat', 'through', 'my', 'itouch']"
609,0,"['ashley', 'woke', 'up', 'with', 'a', 'migrain', 'hope', 'it', 'goe', 'away']"
1084,4,"['just', 'saw', 'star', 'trek', 'again', 'and', 'it', 'was', 'just', 'as', 'good', 'as', 'the', 'first', 'time', 'that', 'say', 'a', 'lot', 'about', 'a', 'movi', 'these', 'day']"
784,0,"['still', 'not', 'done', 'with', 'payrol', 'was', 'suppos', 'to', 'be', 'off', 'at', '4', '30', 'i', 'have', 'a', 'headach']"
524,0,"['damn', 'there', 'wasn', 't', 'suppos', 'to', 'be', 'an', 'apostroph', 'there']"
1100,4,"['off', 'to', 'school', 'on', 'a', 'saturday', 'oh', 'god', 'starbuck', 'stop']"
